"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"93083","Percentage of the total resident population who are 16-24 years of age","","","E92000001","England","England","Persons","16-24 yrs","","","2019","10.577058868038728","","","","","5953505","56286961","","","","","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","","","E09000019","Islington","Ward","Persons","16-24 yrs","","","2019","14.972759179599699","","","","","36304","242467","","","","","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","16-24 yrs","","","2019","13.4215","","","","","1857","13836","","","Highest quintile","Middle quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000367","Bunhill","Ward","Persons","16-24 yrs","","","2019","23.7945","","","","","4678","19660","","","Highest quintile","Highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000368","Caledonian","Ward","Persons","16-24 yrs","","","2019","18.3832","","","","","3013","16390","","","Highest quintile","2nd highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000369","Canonbury","Ward","Persons","16-24 yrs","","","2019","9.2162","","","","","1204","13064","","","2nd highest quintile","Lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","16-24 yrs","","","2019","24.0699","","","","","3222","13386","","","Highest quintile","Highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","16-24 yrs","","","2019","16.5257","","","","","3009","18208","","","Highest quintile","2nd highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000372","Highbury East","Ward","Persons","16-24 yrs","","","2019","9.3654","","","","","1278","13646","","","2nd highest quintile","Lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000373","Highbury West","Ward","Persons","16-24 yrs","","","2019","10.9501","","","","","2085","19041","","","Highest quintile","Lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000374","Hillrise","Ward","Persons","16-24 yrs","","","2019","12.2514","","","","","1540","12570","","","Highest quintile","2nd lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000375","Holloway","Ward","Persons","16-24 yrs","","","2019","22.727","","","","","4497","19787","","","Highest quintile","Highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000376","Junction","Ward","Persons","16-24 yrs","","","2019","14.4259","","","","","1897","13150","","","Highest quintile","2nd highest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000377","Mildmay","Ward","Persons","16-24 yrs","","","2019","11.4811","","","","","1662","14476","","","Highest quintile","2nd lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000378","St George's","Ward","Persons","16-24 yrs","","","2019","11.7103","","","","","1520","12980","","","Highest quintile","2nd lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000379","St Mary's","Ward","Persons","16-24 yrs","","","2019","9.4961","","","","","1287","13553","","","2nd highest quintile","Lowest quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000380","St Peter's","Ward","Persons","16-24 yrs","","","2019","12.3374","","","","","1764","14298","","","Highest quintile","Middle quintile","20190000","",""
"93083","Percentage of the total resident population who are 16-24 years of age","E09000019","Islington","E05000381","Tollington","Ward","Persons","16-24 yrs","","","2019","12.4185","","","","","1791","14422","","","Highest quintile","Middle quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","","","E92000001","England","England","Persons","25-64 yrs","","","2019","51.81139731455745","","","","","29163061","56286961","","","","","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","","","E09000019","Islington","Ward","Persons","25-64 yrs","","","2019","60.3080006763807","","","","","146227","242467","","","","","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","25-64 yrs","","","2019","60.863","","","","","8421","13836","","","Highest quintile","Middle quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000367","Bunhill","Ward","Persons","25-64 yrs","","","2019","56.1953","","","","","11048","19660","","","Highest quintile","Lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000368","Caledonian","Ward","Persons","25-64 yrs","","","2019","58.1757","","","","","9535","16390","","","Highest quintile","2nd lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000369","Canonbury","Ward","Persons","25-64 yrs","","","2019","63.0435","","","","","8236","13064","","","Highest quintile","2nd highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","25-64 yrs","","","2019","56.7459","","","","","7596","13386","","","Highest quintile","Lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","25-64 yrs","","","2019","58.5292","","","","","10657","18208","","","Highest quintile","2nd lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000372","Highbury East","Ward","Persons","25-64 yrs","","","2019","62.0841","","","","","8472","13646","","","Highest quintile","2nd highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000373","Highbury West","Ward","Persons","25-64 yrs","","","2019","64.4977","","","","","12281","19041","","","Highest quintile","Highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000374","Hillrise","Ward","Persons","25-64 yrs","","","2019","57.3906","","","","","7214","12570","","","Highest quintile","Lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000375","Holloway","Ward","Persons","25-64 yrs","","","2019","56.5674","","","","","11193","19787","","","Highest quintile","Lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000376","Junction","Ward","Persons","25-64 yrs","","","2019","59.2167","","","","","7787","13150","","","Highest quintile","2nd lowest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000377","Mildmay","Ward","Persons","25-64 yrs","","","2019","62.8627","","","","","9100","14476","","","Highest quintile","2nd highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000378","St George's","Ward","Persons","25-64 yrs","","","2019","60.4545","","","","","7847","12980","","","Highest quintile","Middle quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000379","St Mary's","Ward","Persons","25-64 yrs","","","2019","66.037","","","","","8950","13553","","","Highest quintile","Highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000380","St Peter's","Ward","Persons","25-64 yrs","","","2019","63.6103","","","","","9095","14298","","","Highest quintile","Highest quintile","20190000","",""
"93082","Percentage of the total resident population who are 25-64 years of age","E09000019","Islington","E05000381","Tollington","Ward","Persons","25-64 yrs","","","2019","60.9832","","","","","8795","14422","","","Highest quintile","Middle quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","","","E92000001","England","England","Persons","50-64 yrs","","","2019","18.991870959244007","","","","","10689947","56286961","","","","","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","","","E09000019","Islington","Ward","Persons","50-64 yrs","","","2019","13.56102067497845","","","","","32881","242467","","","","","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","50-64 yrs","","","2019","13.4432","","","","","1860","13836","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000367","Bunhill","Ward","Persons","50-64 yrs","","","2019","11.0783","","","","","2178","19660","","","Lowest quintile","Lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000368","Caledonian","Ward","Persons","50-64 yrs","","","2019","13.075","","","","","2143","16390","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000369","Canonbury","Ward","Persons","50-64 yrs","","","2019","14.8117","","","","","1935","13064","","","Lowest quintile","Highest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","50-64 yrs","","","2019","13.7905","","","","","1846","13386","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","50-64 yrs","","","2019","12.5384","","","","","2283","18208","","","Lowest quintile","Lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000372","Highbury East","Ward","Persons","50-64 yrs","","","2019","14.605","","","","","1993","13646","","","Lowest quintile","2nd highest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000373","Highbury West","Ward","Persons","50-64 yrs","","","2019","12.1107","","","","","2306","19041","","","Lowest quintile","Lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000374","Hillrise","Ward","Persons","50-64 yrs","","","2019","16.5235","","","","","2077","12570","","","Lowest quintile","Highest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000375","Holloway","Ward","Persons","50-64 yrs","","","2019","10.9668","","","","","2170","19787","","","Lowest quintile","Lowest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000376","Junction","Ward","Persons","50-64 yrs","","","2019","14.8441","","","","","1952","13150","","","Lowest quintile","Highest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000377","Mildmay","Ward","Persons","50-64 yrs","","","2019","14.0508","","","","","2034","14476","","","Lowest quintile","Middle quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000378","St George's","Ward","Persons","50-64 yrs","","","2019","15.2542","","","","","1980","12980","","","Lowest quintile","Highest quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000379","St Mary's","Ward","Persons","50-64 yrs","","","2019","14.4986","","","","","1965","13553","","","Lowest quintile","Middle quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000380","St Peter's","Ward","Persons","50-64 yrs","","","2019","14.2747","","","","","2041","14298","","","Lowest quintile","Middle quintile","20190000","",""
"93746","Percentage of the total resident population who are 50-64 years of age","E09000019","Islington","E05000381","Tollington","Ward","Persons","50-64 yrs","","","2019","14.6859","","","","","2118","14422","","","Lowest quintile","2nd highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","","","E92000001","England","England","Persons","65+ yrs","","","2019","18.39451946961571","","","","","10353716","56286961","","","","","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","","","E09000019","Islington","Ward","Persons","65+ yrs","","","2019","8.860587213930144","","","","","21484","242467","","","","","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","65+ yrs","","","2019","10.4293","","","","","1443","13836","","","Lowest quintile","2nd highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000367","Bunhill","Ward","Persons","65+ yrs","","","2019","6.409","","","","","1260","19660","","","Lowest quintile","Lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000368","Caledonian","Ward","Persons","65+ yrs","","","2019","8.9079","","","","","1460","16390","","","Lowest quintile","Middle quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000369","Canonbury","Ward","Persons","65+ yrs","","","2019","10.7471","","","","","1404","13064","","","Lowest quintile","Highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","65+ yrs","","","2019","7.6124","","","","","1019","13386","","","Lowest quintile","Lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","65+ yrs","","","2019","8.0294","","","","","1462","18208","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000372","Highbury East","Ward","Persons","65+ yrs","","","2019","10.6551","","","","","1454","13646","","","Lowest quintile","Highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000373","Highbury West","Ward","Persons","65+ yrs","","","2019","7.3158","","","","","1393","19041","","","Lowest quintile","Lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000374","Hillrise","Ward","Persons","65+ yrs","","","2019","10.6285","","","","","1336","12570","","","Lowest quintile","Highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000375","Holloway","Ward","Persons","65+ yrs","","","2019","6.944","","","","","1374","19787","","","Lowest quintile","Lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000376","Junction","Ward","Persons","65+ yrs","","","2019","10.7605","","","","","1415","13150","","","Lowest quintile","Highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000377","Mildmay","Ward","Persons","65+ yrs","","","2019","7.6955","","","","","1114","14476","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000378","St George's","Ward","Persons","65+ yrs","","","2019","10.3544","","","","","1344","12980","","","Lowest quintile","2nd highest quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000379","St Mary's","Ward","Persons","65+ yrs","","","2019","10.2118","","","","","1384","13553","","","Lowest quintile","Middle quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000380","St Peter's","Ward","Persons","65+ yrs","","","2019","9.0083","","","","","1288","14298","","","Lowest quintile","Middle quintile","20190000","",""
"93081","Percentage of the total resident population who are 65 and over","E09000019","Islington","E05000381","Tollington","Ward","Persons","65+ yrs","","","2019","9.2498","","","","","1334","14422","","","Lowest quintile","Middle quintile","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","","","E92000001","England","England","Persons","85+ yrs","","","2019","2.4820153285589535","","","","","1397051","56286961","","","","","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","","","E09000019","Islington","Ward","Persons","85+ yrs","","","2019","1.1135535969843318","","","","","2700","242467","","","","","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","85+ yrs","","","2019","1.3515","","","","","187","13836","","","Lowest quintile","Highest quintile","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","E09000019","Islington","E05000367","Bunhill","Ward","Persons","85+ yrs","","","2019","1.0732","","","","","211","19660","","","Lowest quintile","Middle quintile","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","E09000019","Islington","E05000368","Caledonian","Ward","Persons","85+ yrs","","","2019","1.0677","","","","","175","16390","","","Lowest quintile","2nd lowest quintile","20190000","",""
"93226","Percentage of the total resident population aged 85 and over","E09000019","Islington","E05000369","Canonbury","Ward","Persons","85+ yrs","","","2019","1.5003","","","","","196","13064","","","Lowest quintile","Highest quintile","20190000","",""
