"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"93106","Reception: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000379","St Mary's","Ward","Persons","4-5 yrs","","","2017/18 - 19/20","15.2542","11.9813","20.3058","","","45","295","","","Better","Better","20170000","",""
"93106","Reception: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000380","St Peter's","Ward","Persons","4-5 yrs","","","2017/18 - 19/20","25.4237","20.0276","29.7798","","","75","295","","","Similar","Similar","20170000","",""
"93106","Reception: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000381","Tollington","Ward","Persons","4-5 yrs","","","2017/18 - 19/20","23.5294","18.6766","27.5415","","","80","340","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","","","E92000001","England","England","Persons","10-11 yrs","","","2017/18 - 19/20","20.4359771029295","20.3748545497434","20.4972358164922","","","340905","1668161","","","","","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","","","E09000019","Islington","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","23.8046795523906","22.6594085266539","25.041223518187","","","1170","4915","","","Worse","","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","26","21.3228","32.1915","","","65","250","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000367","Bunhill","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","24.6575","20.9662","29.8235","","","90","365","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000368","Caledonian","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","26.8657","21.9112","31.3213","","","90","335","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000369","Canonbury","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","25.4545","21.5003","31.9026","","","70","275","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","25","20.6267","32.8021","","","50","200","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","23.3766","19.2862","27.7205","","","90","385","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000372","Highbury East","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","18.75","14.0699","23.906","","","45","240","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000373","Highbury West","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","22.7848","19.0584","27.3044","","","90","395","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000374","Hillrise","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","24.2424","19.7133","28.9109","","","80","330","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000375","Holloway","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","30.7692","26.4977","36.5148","","","100","325","","","Worse","Worse","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000376","Junction","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","18.5185","14.8874","24.2081","","","50","270","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000377","Mildmay","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","25.3521","20.986","29.962","","","90","355","","","Worse","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000378","St George's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","18.4615","14.7128","23.1776","","","60","325","","","Similar","Better","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000379","St Mary's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","21.5686","16.2558","26.18","","","55","255","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000380","St Peter's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","24.5614","19.9961","29.9763","","","70","285","","","Similar","Similar","20170000","",""
"93107","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","E09000019","Islington","E05000381","Tollington","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","21.2121","17.4227","26.2631","","","70","330","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","","","E92000001","England","England","Persons","10-11 yrs","","","2017/18 - 19/20","34.567526755511","34.4953918317676","34.6397327552165","","","576642","1668161","","","","","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","","","E09000019","Islington","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","38.148524923703","36.7674554505125","39.4822872510327","","","1875","4915","","","Worse","","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","40","34.8918","46.9867","","","100","250","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000367","Bunhill","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","39.726","35.2689","45.2633","","","145","365","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000368","Caledonian","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","41.791","36.7458","47.2704","","","140","335","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000369","Canonbury","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","41.8182","35.7083","47.3145","","","115","275","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","37.5","30.9354","44.2926","","","75","200","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","38.961","34.9126","44.6656","","","150","385","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000372","Highbury East","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","31.25","25.1594","36.7992","","","75","240","","","Similar","Better","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000373","Highbury West","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","37.9747","32.9093","42.3926","","","150","395","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000374","Hillrise","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","37.8788","33.2088","43.657","","","125","330","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000375","Holloway","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","46.1538","41.2813","52.0488","","","150","325","","","Worse","Worse","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000376","Junction","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","29.6296","25.0011","35.846","","","80","270","","","Similar","Better","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000377","Mildmay","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","39.4366","34.8337","44.9359","","","140","355","","","Worse","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000378","St George's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","33.8462","28.5129","38.7495","","","110","325","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000379","St Mary's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","31.3725","26.7254","38.1179","","","80","255","","","Similar","Better","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000380","St Peter's","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","35.0877","30.558","41.6489","","","100","285","","","Similar","Similar","20170000","",""
"93108","Year 6: Prevalence of overweight (including obesity), 3-years data combined","E09000019","Islington","E05000381","Tollington","Ward","Persons","10-11 yrs","","","2017/18 - 19/20","39.3939","33.9807","44.4522","","","130","330","","","Similar","Similar","20170000","",""
"93113","Deliveries to teenage mothers","","","E92000001","England","England","Female","12-17 yrs","","","2015/16 - 19/20","0.729740478370187","0.720088991842473","0.739488995959975","0.714568414897043","0.745136983685013","21817","2989693","","","","","20150000","",""
"93113","Deliveries to teenage mothers","","","E09000019","Islington","Ward","Female","12-17 yrs","","","2015/16 - 19/20","0.303490136570561","0.216809316840708","0.413309805903515","0.176289533187457","0.483290495197877","40","13180","","","Better","","20150000","",""
"93113","Deliveries to teenage mothers","E09000019","Islington","E05000366","Barnsbury","Ward","Female","12-17 yrs","","","2015/16 - 19/20","","","","","","","","<span class=""tooltipValueNote"">* Value suppressed for disclosure control due to small count</span>","","Not compared","Not compared","20150000","",""
"93113","Deliveries to teenage mothers","E09000019","Islington","E05000367","Bunhill","Ward","Female","12-17 yrs","","","2015/16 - 19/20","","","","","","","","<span class=""tooltipValueNote"">* Value suppressed for disclosure control due to small count</span>","","Not compared","Not compared","20150000","",""
"93113","Deliveries to teenage mothers","E09000019","Islington","E05000368","Caledonian","Ward","Female","12-17 yrs","","","2015/16 - 19/20","","","","","","","","<span class=""tooltipValueNote"">* Value suppressed for disclosure control due to small count</span>","","Not compared","Not compared","20150000","",""
"93113","Deliveries to teenage mothers","E09000019","Islington","E05000369","Canonbury","Ward","Female","12-17 yrs","","","2015/16 - 19/20","","","","","","","","<span class=""tooltipValueNote"">* Value suppressed for disclosure control due to small count</span>","","Not compared","Not compared","20150000","",""
"93113","Deliveries to teenage mothers","E09000019","Islington","E05000370","Clerkenwell","Ward","Female","12-17 yrs","","","2015/16 - 19/20","","","","","","","","<span class=""tooltipValueNote"">* Value suppressed for disclosure control due to small count</span>","","Not compared","Not compared","20150000","",""
