"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000380","St Peter's","Ward","Male","All ages","","","2015 - 19","78.1919","76.5656","79.8181","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000381","Tollington","Ward","Male","All ages","","","2015 - 19","77.9136","76.1596","79.6677","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","","","E92000001","England","England","Female","All ages","","","2015 - 19","83.24904021","83.22786185","83.27021857","","","","","","","","","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","","","E09000019","Islington","Ward","Female","All ages","","","2015 - 19","83.34825024385376","82.9273830923774","83.76911739533011","","","","","","","Similar","","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000366","Barnsbury","Ward","Female","All ages","","","2015 - 19","83.9323","82.3773","85.4873","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000367","Bunhill","Ward","Female","All ages","","","2015 - 19","84.1007","82.0719","86.1296","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000368","Caledonian","Ward","Female","All ages","","","2015 - 19","82.798","81.2821","84.3138","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000369","Canonbury","Ward","Female","All ages","","","2015 - 19","84.5221","82.5588","86.4855","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000370","Clerkenwell","Ward","Female","All ages","","","2015 - 19","82.2254","80.0669","84.3839","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000371","Finsbury Park","Ward","Female","All ages","","","2015 - 19","82.7702","81.4419","84.0985","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000372","Highbury East","Ward","Female","All ages","","","2015 - 19","83.9774","82.4621","85.4927","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000373","Highbury West","Ward","Female","All ages","","","2015 - 19","87.0021","84.4882","89.516","","","","","","","Better","Better","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000374","Hillrise","Ward","Female","All ages","","","2015 - 19","81.8028","79.9882","83.6175","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000375","Holloway","Ward","Female","All ages","","","2015 - 19","84.7927","82.781","86.8043","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000376","Junction","Ward","Female","All ages","","","2015 - 19","81.8228","80.3694","83.2763","","","","","","","Similar","Worse","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000377","Mildmay","Ward","Female","All ages","","","2015 - 19","83.1609","81.184","85.1378","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000378","St George's","Ward","Female","All ages","","","2015 - 19","83.1597","81.2962","85.0232","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000379","St Mary's","Ward","Female","All ages","","","2015 - 19","83.5159","81.8522","85.1796","","","","","","","Similar","Similar","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000380","St Peter's","Ward","Female","All ages","","","2015 - 19","80.8353","79.3406","82.3301","","","","","","","Worse","Worse","20150000","",""
"93283","Life expectancy at birth, (upper age band 90+)","E09000019","Islington","E05000381","Tollington","Ward","Female","All ages","","","2015 - 19","85.1775","82.3219","88.0331","","","","","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","","","E92000001","England","England","Persons","All ages","","","2015 - 19","100","99.8757607944274","100.124355598077","99.8041692864016","100.196100118564","2487211","2487211","","","","","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","","","E09000019","Islington","Ward","Persons","All ages","","","2015 - 19","99.0673648971184","96.4542322374428","101.733359106596","94.9717965496075","103.285117620193","5449","5500.29770718015","","","Similar","","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","All ages","","","2015 - 19","100.7655","90.6238","111.7315","85.1453","118.2832","360","357.265246022318","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000367","Bunhill","Ward","Persons","All ages","","","2015 - 19","84.0272","74.9467","93.9045","70.0665","99.8211","311","370.118205425419","","","Better","Better","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000368","Caledonian","Ward","Persons","All ages","","","2015 - 19","102.8995","92.7204","113.8909","87.2151","120.4537","373","362.489592264733","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000369","Canonbury","Ward","Persons","All ages","","","2015 - 19","87.0682","77.7173","97.2342","72.6894","103.3223","315","361.785452418323","","","Better","Better","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","All ages","","","2015 - 19","87.7949","77.5786","98.9825","72.1198","105.7034","267","304.117725932919","","","Better","Better","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","All ages","","","2015 - 19","114.9835","104.3947","126.355","98.641","133.1286","432","375.706175796859","","","Worse","Worse","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000372","Highbury East","Ward","Persons","All ages","","","2015 - 19","93.794","84.0459","104.3624","78.7919","110.6837","337","359.297877019866","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000373","Highbury West","Ward","Persons","All ages","","","2015 - 19","79.5375","70.3154","89.6327","65.3864","95.6966","269","338.205451005879","","","Better","Better","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000374","Hillrise","Ward","Persons","All ages","","","2015 - 19","114.9178","103.5498","127.193","97.4015","134.5223","373","324.579784204168","","","Worse","Worse","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000375","Holloway","Ward","Persons","All ages","","","2015 - 19","95.7136","86.0673","106.1451","80.8569","112.3777","359","375.077360345498","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000376","Junction","Ward","Persons","All ages","","","2015 - 19","112.7039","101.9673","124.2634","96.1459","131.1566","403","357.574186519373","","","Worse","Worse","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000377","Mildmay","Ward","Persons","All ages","","","2015 - 19","103.3261","92.509","115.0606","86.6819","122.0812","332","321.31274370309","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000378","St George's","Ward","Persons","All ages","","","2015 - 19","96.2659","85.9589","107.4683","80.4157","114.1763","317","329.296254912604","","","Similar","Similar","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000379","St Mary's","Ward","Persons","All ages","","","2015 - 19","85.481","75.5158","96.3953","70.1919","102.9526","266","311.18040513856","","","Better","Better","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000380","St Peter's","Ward","Persons","All ages","","","2015 - 19","122.7391","110.9171","135.478","104.5118","143.0773","394","321.006016106891","","","Worse","Worse","20150000","",""
"93250","Deaths from all causes, all ages, standardised mortality ratio","E09000019","Islington","E05000381","Tollington","Ward","Persons","All ages","","","2015 - 19","102.9324","92.2958","114.4586","86.5605","121.3514","341","331.285230363651","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","","","E92000001","England","England","Persons","<75 yrs","","","2015 - 19","100","99.7791464907727","100.221221550076","99.6519574392395","100.34889439183","786709","786709","","","","","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","","","E09000019","Islington","Ward","Persons","<75 yrs","","","2015 - 19","106.413722800718","102.158824719889","110.800312227564","99.7658016926776","113.365804418666","2355","2213.06043808864","","","Worse","","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","<75 yrs","","","2015 - 19","104.7167","88.1449","123.498","79.5541","134.9479","141","134.649054560664","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000367","Bunhill","Ward","Persons","<75 yrs","","","2015 - 19","95.5388","80.1019","113.0825","72.1192","123.7902","135","141.303847587029","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000368","Caledonian","Ward","Persons","<75 yrs","","","2015 - 19","107.4936","91.2863","125.7484","82.8378","136.8482","156","145.124886425872","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000369","Canonbury","Ward","Persons","<75 yrs","","","2015 - 19","112.1279","94.8458","131.6473","85.8593","143.53","149","132.884004373123","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","<75 yrs","","","2015 - 19","98.7204","81.643","118.3148","72.8874","130.322","117","118.516503259994","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","<75 yrs","","","2015 - 19","103.0584","87.5198","120.56","79.4199","131.2018","156","151.370435326352","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000372","Highbury East","Ward","Persons","<75 yrs","","","2015 - 19","72.5346","59.142","88.0529","52.3363","97.6012","102","140.622511271948","","","Better","Better","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000373","Highbury West","Ward","Persons","<75 yrs","","","2015 - 19","75.0211","62.0959","89.8427","55.4656","98.923","118","157.2889862704","","","Better","Better","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000374","Hillrise","Ward","Persons","<75 yrs","","","2015 - 19","125.7227","107.4289","146.2379","97.8561","158.6891","168","133.627451475158","","","Worse","Worse","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000375","Holloway","Ward","Persons","<75 yrs","","","2015 - 19","111.8558","95.5331","130.167","86.9943","141.2821","167","149.299369594374","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000376","Junction","Ward","Persons","<75 yrs","","","2015 - 19","127.2558","108.998","147.6965","99.4298","160.0936","173","135.946611852531","","","Worse","Worse","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000377","Mildmay","Ward","Persons","<75 yrs","","","2015 - 19","127.9499","109.0601","149.1708","99.1907","162.0598","163","127.393648569144","","","Worse","Worse","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000378","St George's","Ward","Persons","<75 yrs","","","2015 - 19","109.3693","92.403","128.548","83.5872","140.2274","147","134.40700701685","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000379","St Mary's","Ward","Persons","<75 yrs","","","2015 - 19","96.2855","80.2676","114.5622","72.014","125.7361","127","131.899470165513","","","Similar","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000380","St Peter's","Ward","Persons","<75 yrs","","","2015 - 19","118.077","100.5933","137.7255","91.4614","149.6613","162","137.198550064984","","","Worse","Similar","20150000","",""
"93252","Deaths from all causes, under 75 years, standardised mortality ratio","E09000019","Islington","E05000381","Tollington","Ward","Persons","<75 yrs","","","2015 - 19","122.9438","105.3534","142.6308","96.1323","154.5691","174","141.528100274702","","","Worse","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","","","E92000001","England","England","Persons","All ages","","","2015 - 19","100","99.7631399298643","100.237283437605","99.6267461380345","100.37423373793","683919","683919","","","","","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","","","E09000019","Islington","Ward","Persons","All ages","","","2015 - 19","104.984892687205","99.9326684962437","110.226370383285","97.1060647975732","113.300629632762","1619","1542.12664180521","","","Similar","","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","All ages","","","2015 - 19","99.8368","81.2293","121.4295","71.7864","134.7234","100","100.163438722089","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000367","Bunhill","Ward","Persons","All ages","","","2015 - 19","107.5786","88.0747","130.1143","78.138","143.9643","106","98.5326520021942","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000368","Caledonian","Ward","Persons","All ages","","","2015 - 19","128.8889","107.9893","152.6522","97.1864","167.159","134","103.965533104236","","","Worse","Worse","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000369","Canonbury","Ward","Persons","All ages","","","2015 - 19","100.0094","81.3698","121.6394","71.9105","134.9563","100","99.9905923206547","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","All ages","","","2015 - 19","104.9722","83.8455","129.8013","73.2477","145.1675","85","80.9738054931182","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","All ages","","","2015 - 19","85.1221","68.3581","104.7512","59.9202","116.881","89","104.555661615399","","","Similar","Better","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000372","Highbury East","Ward","Persons","All ages","","","2015 - 19","85.3311","68.1574","105.5145","59.5425","118.0056","85","99.6119402839989","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000373","Highbury West","Ward","Persons","All ages","","","2015 - 19","86.0474","68.5341","106.67","59.7646","119.443","83","96.4584512219095","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000374","Hillrise","Ward","Persons","All ages","","","2015 - 19","129.8508","107.7449","155.1562","96.3876","170.6483","121","93.1839041854111","","","Worse","Worse","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000375","Holloway","Ward","Persons","All ages","","","2015 - 19","95.804","77.7765","116.7555","68.6404","129.6628","98","102.29217578863","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000376","Junction","Ward","Persons","All ages","","","2015 - 19","119.5217","99.0937","142.9197","88.6037","157.2474","120","100.400197935411","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000377","Mildmay","Ward","Persons","All ages","","","2015 - 19","99.1643","79.3162","122.4684","69.3512","136.8854","86","86.7248023420551","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000378","St George's","Ward","Persons","All ages","","","2015 - 19","100.13","81.0091","122.405","71.3399","136.141","95","94.8766630275188","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000379","St Mary's","Ward","Persons","All ages","","","2015 - 19","104.0224","84.2564","127.0304","74.2536","141.2137","96","92.2878521265425","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000380","St Peter's","Ward","Persons","All ages","","","2015 - 19","107.1229","87.1574","130.2913","77.0253","144.5555","100","93.3507613158143","","","Similar","Similar","20150000","",""
"93253","Deaths from all cancer, all ages, standardised mortality ratio","E09000019","Islington","E05000381","Tollington","Ward","Persons","All ages","","","2015 - 19","127.6934","105.9548","152.5785","94.7862","167.8132","121","94.7582103202279","","","Worse","Worse","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","","","E92000001","England","England","Persons","<75 yrs","","","2015 - 19","100","99.6498094661745","100.351116661778","99.4482956688815","100.553847702694","312706","312706","","","","","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","","","E09000019","Islington","Ward","Persons","<75 yrs","","","2015 - 19","109.135282507945","102.074264192357","116.55602309451","98.1663269855854","120.933912731589","888","813.669034975335","","","Worse","","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","<75 yrs","","","2015 - 19","111.6377","84.3246","144.9736","71.0985","165.9194","56","50.1622533012236","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000367","Bunhill","Ward","Persons","<75 yrs","","","2015 - 19","114.7567","86.9103","148.6833","73.4033","169.9855","57","49.6703164066817","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000368","Caledonian","Ward","Persons","<75 yrs","","","2015 - 19","116.1981","89.0837","148.9632","75.8297","169.4694","62","53.3571352936081","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000369","Canonbury","Ward","Persons","<75 yrs","","","2015 - 19","111.1594","83.735","144.692","70.478","165.7765","55","49.4785055649534","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","<75 yrs","","","2015 - 19","108.2823","79.5549","143.9958","65.8867","166.5976","47","43.4050520215835","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","<75 yrs","","","2015 - 19","91.4175","67.8466","120.5251","56.5595","138.8984","50","54.6941362335521","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000372","Highbury East","Ward","Persons","<75 yrs","","","2015 - 19","87.1925","63.8301","116.3052","52.74","134.7466","46","52.7568479421511","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000373","Highbury West","Ward","Persons","<75 yrs","","","2015 - 19","80.3368","58.5928","107.4995","48.2953","124.722","45","56.0141547941928","","","Similar","Better","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000374","Hillrise","Ward","Persons","<75 yrs","","","2015 - 19","135.1018","104.9071","171.2763","90.0278","193.8386","68","50.3324033198977","","","Worse","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000375","Holloway","Ward","Persons","<75 yrs","","","2015 - 19","104.6837","79.0719","135.943","66.6697","155.5841","56","53.4945035609417","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000376","Junction","Ward","Persons","<75 yrs","","","2015 - 19","124.8489","96.1441","159.4318","82.0729","181.0498","64","51.2619701740974","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000377","Mildmay","Ward","Persons","<75 yrs","","","2015 - 19","101.9338","74.8907","135.5535","62.0238","156.8301","47","46.1083376602992","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000378","St George's","Ward","Persons","<75 yrs","","","2015 - 19","107.043","80.4085","139.6705","67.5562","160.2012","54","50.4470389530046","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000379","St Mary's","Ward","Persons","<75 yrs","","","2015 - 19","108.1948","81.0397","141.5242","67.9601","162.5123","53","48.9857244207164","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000380","St Peter's","Ward","Persons","<75 yrs","","","2015 - 19","107.8228","81.2216","140.3488","68.3625","160.8005","55","51.0096356737584","","","Similar","Similar","20150000","",""
"93254","Deaths from all cancer, under 75 years, standardised mortality ratio (SMR)","E09000019","Islington","E05000381","Tollington","Ward","Persons","<75 yrs","","","2015 - 19","139.0714","109.0054","174.8638","94.1017","197.1309","73","52.4910196546728","","","Worse","Similar","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","","","E92000001","England","England","Persons","All ages","","","2015 - 19","100","99.7516941853513","100.248771122856","99.6087195098881","100.39235743032","622286","622286","","","","","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","","","E09000019","Islington","Ward","Persons","All ages","","","2015 - 19","102.703189486609","97.3088333586959","108.318763440122","94.2994144244689","111.617539625349","1356","1320.30953155238","","","Similar","","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000366","Barnsbury","Ward","Persons","All ages","","","2015 - 19","88.9496","70.1951","111.1732","60.8585","124.9731","77","86.565827319922","","","Similar","Similar","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000367","Bunhill","Ward","Persons","All ages","","","2015 - 19","70.1698","53.7959","89.956","45.7921","102.3393","62","88.3571159130752","","","Better","Better","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000368","Caledonian","Ward","Persons","All ages","","","2015 - 19","86.3132","67.8883","108.1958","58.735","121.7964","75","86.8928167522706","","","Similar","Similar","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000369","Canonbury","Ward","Persons","All ages","","","2015 - 19","77.2227","59.9638","97.8997","51.4589","110.796","68","88.0569694408485","","","Better","Better","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000370","Clerkenwell","Ward","Persons","All ages","","","2015 - 19","98.1627","76.8031","123.6214","66.2271","139.4674","72","73.3476367714204","","","Similar","Similar","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000371","Finsbury Park","Ward","Persons","All ages","","","2015 - 19","130.4228","107.8613","156.3095","96.2939","172.1727","117","89.7082697145754","","","Worse","Worse","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000372","Highbury East","Ward","Persons","All ages","","","2015 - 19","90.597","71.724","112.9123","62.3095","126.7569","79","87.199383872211","","","Similar","Similar","20150000","",""
"93255","Deaths from circulatory disease, all ages, standardised mortality ratio","E09000019","Islington","E05000373","Highbury West","Ward","Persons","All ages","","","2015 - 19","95.1361","74.8277","119.2555","64.7388","134.2463","75","78.8344646900707","","","Similar","Similar","20150000","",""
